Departament,semester,code,name,cred,class,vacancies,day,start,length,prof,campus,building,room
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,9,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,9,Ter,13:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,9,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,9,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,9,Ter,17:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,9,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
ELE,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,9,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,DD,0,Ter,13:30,2,BRUNA ROSA DE BARROS,undef,undef,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,DD,0,Qui,13:30,2,BRUNA ROSA DE BARROS,undef,undef,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,0,Ter,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,0,Qui,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,FF,0,Ter,13:30,2,GILBERTO BALBELA CONSONI,undef,undef,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,FF,0,Qui,13:30,2,GILBERTO BALBELA CONSONI,undef,undef,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,L,0,Ter,9:30,2,PAULO EDI RIVERO MARTINS,centro,Eng. nova,undef
ELE,2019 - I,ARQ03318,DESENHO TÉCNICO I-A,4,L,0,Qui,9:30,2,PAULO EDI RIVERO MARTINS,centro,Eng. nova,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,2,Ter,10:30,2,CLARISSA SARTORI ZIEBELL,undef,undef,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,2,Qui,10:30,2,CLARISSA SARTORI ZIEBELL,undef,undef,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,B,2,Ter,15:30,2,GEÍSA GAIGER DE OLIVEIRA,centro,Eng. nova,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,B,2,Qui,15:30,2,GEÍSA GAIGER DE OLIVEIRA,centro,Eng. nova,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,Qua,7:30,2,MATHEUS ERPEN BENINCÁ,undef,undef,undef
ELE,2019 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,Sex,7:30,2,MATHEUS ERPEN BENINCÁ,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,B,40,Seg,20:30,2,FABIAN SCHOLZE DOMINGUES,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,B,40,Qua,20:30,2,Leonel Toshio Clemente,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,C,15,Ter,20:30,2,Alessandro Donadio Miebach,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,C,15,Qui,20:30,2,Alessandro Donadio Miebach,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,D,10,Seg,11:30,2,Luiza Peruffo,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,D,10,Qua,11:30,2,Luiza Peruffo,undef,undef,undef
ELE,2019 - I,ECO02254,ECONOMIA A,4,F,10,Ter,20:30,2,ADEMAR ADACIO VERNIER,centro,Prédio Branco,054
ELE,2019 - I,ECO02254,ECONOMIA A,4,F,10,Qui,20:30,2,ADEMAR ADACIO VERNIER,centro,Prédio Branco,054
ELE,2019 - I,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,20,Seg,16:30,2,Ivan Müller,centro,Eletro,306
ELE,2019 - I,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,20,Qua,16:30,2,Ivan Müller,centro,Eletro,306
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,10:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
ELE,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,13:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
ELE,2019 - I,ENG04038,ELETRÔNICA III,6,A,16,Ter,15:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
ELE,2019 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,6,Qua,18:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
ELE,2019 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,17,Sex,13:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
ELE,2019 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,9,Qua,20:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,14,Seg,8:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,14,Qua,8:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,14,Sex,8:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,4,Seg,10:30,2,RICARDO MISTURINI,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,4,Qua,10:30,2,RICARDO MISTURINI,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,4,Sex,10:30,2,RICARDO MISTURINI,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,7,Seg,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,7,Qua,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,7,Sex,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,Seg,15:30,2,EVANDRO MANICA,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,Qua,15:30,2,MARIA CRISTINA VARRIALE,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,Sex,15:30,2,MARIA CRISTINA VARRIALE,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,10,Seg,18:30,2,LUIS GUSTAVO DONINELLI MENDES,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,10,Qua,18:30,2,LUIS GUSTAVO DONINELLI MENDES,vale,Vale,undef
ELE,2019 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,10,Sex,18:30,2,LUIS GUSTAVO DONINELLI MENDES,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,3,Qua,18:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,3,Qua,19:30,1,Allan Schnorr Müller,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,Seg,18:30,1,Allan Schnorr Müller,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,Seg,19:30,1,Marina Trevisan,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,1,Ter,10:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,1,Ter,11:30,1,KEPLER DE SOUZA OLIVEIRA FILHO,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,1,Ter,10:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,1,Ter,11:30,1,KEPLER DE SOUZA OLIVEIRA FILHO,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E2,1,Qui,13:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E2,1,Qui,14:30,1,KEPLER DE SOUZA OLIVEIRA FILHO,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,Qui,13:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,Qui,14:30,1,KEPLER DE SOUZA OLIVEIRA FILHO,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,F1,1,Qua,13:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,F1,1,Qua,14:30,1,JULIANA CRISTINA MOTTER,undef,undef,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,F2,1,Qua,13:30,1,Allan Schnorr Müller,vale,Vale,undef
ELE,2019 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,F2,1,Qua,14:30,1,ANA LEONOR CHIES SANTIAGO SANTOS,undef,undef,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,C,15,Seg,8:30,2,FERNANDO HAAS,vale,Vale,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,C,15,Qua,8:30,2,RAQUEL GIULIAN,vale,Vale,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,C,15,Sex,8:30,2,RAQUEL GIULIAN,vale,Vale,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,6,Seg,13:30,2,SILVIO RENATO DAHMEN,vale,Vale,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,6,Qua,13:30,2,RAQUEL GIULIAN,undef,undef,undef
ELE,2019 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,6,Sex,13:30,2,RAQUEL GIULIAN,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,C3,0,Seg,8:30,2,CRISTIAN BONATTO,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,C3,0,Qua,8:30,2,CRISTIAN BONATTO,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,C3,0,Sex,8:30,2,CRISTIAN BONATTO,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,D3,0,Seg,10:30,2,JULIAN PENKOV GESHEV,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,D3,0,Qua,10:30,2,JULIAN PENKOV GESHEV,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,D3,0,Sex,10:30,2,JULIAN PENKOV GESHEV,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,E1,0,Seg,10:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,E1,0,Qua,10:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,E1,0,Sex,10:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,N2,1,Seg,18:30,2,JEFFERSON SANTANA MARTINS,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,N2,1,Qua,18:30,2,RENATO PAKTER,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,N2,1,Sex,18:30,2,RENATO PAKTER,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,P1,1,Seg,20:30,2,ANTONIO ENDLER,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,P1,1,Qua,20:30,2,ANTONIO ENDLER,vale,Vale,undef
ELE,2019 - I,FIS01181,FÍSICA I-C,6,P1,1,Sex,20:30,2,ANTONIO ENDLER,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,AA,1,Seg,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,AA,1,Qua,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,AA,1,Sex,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,BB,17,Seg,8:30,2,ALEXANDRE PEREIRA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,BB,17,Qua,8:30,2,ALEXANDRE PEREIRA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,BB,17,Sex,8:30,2,ALEXANDRE PEREIRA DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,D,10,Seg,10:30,2,ANGELA FOERSTER,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,D,10,Qua,10:30,2,ANGELA FOERSTER,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,D,10,Sex,10:30,2,ANGELA FOERSTER,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,E,1,Seg,13:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,E,1,Qua,13:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,E,1,Sex,13:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,FF,10,Seg,15:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,FF,10,Qua,15:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,FF,10,Sex,15:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,H,1,Seg,20:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,H,1,Qua,20:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01183,FÍSICA III-C,6,H,1,Sex,20:30,2,MARCIA CRISTINA BERNARDES BARBOSA,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,A,15,Seg,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,A,15,Qua,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,A,15,Sex,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,B,17,Seg,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,B,17,Qua,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,B,17,Sex,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,BB,5,Seg,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,BB,5,Qua,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,BB,5,Sex,13:30,2,PAULO PUREUR NETO,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,C,1,Seg,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,C,1,Qua,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,C,1,Sex,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,CC,7,Seg,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,CC,7,Qua,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,FIS01184,FÍSICA IV-C,6,CC,7,Sex,18:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
ELE,2019 - I,BIO11010,FUNDAMENTO DE ECOLOGIA APLICADA - A,2,U,25,Ter,13:30,2,DEMETRIO LUIS GUADAGNIN,centro,Eletro,304
ELE,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,A,7,Seg,13:30,2,SERGIO VICOSA MOLLER,centro,Mecânica,302
ELE,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,B,13,Qua,13:30,2,FERNANDO CARVALHO LAYDNER,centro,Mecânica,302
ELE,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,U,1,Qua,15:30,2,FERNANDO CARVALHO LAYDNER,centro,Mecânica,304
ELE,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,3,Ter,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,403
ELE,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,3,Qui,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,403
ELE,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,3,Ter,16:30,2,FLAVIO TADEU VAN DER LAAN,centro,Mecânica,302
ELE,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,3,Qui,16:30,2,FLAVIO TADEU VAN DER LAAN,centro,Mecânica,302
ELE,2019 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,B,0,Seg,13:30,2,RENATO VAZ LINN,centro,Eng. nova,undef
ELE,2019 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,D,0,Ter,9:30,2,ÂNGELA MARIA MARX,centro,Eng. nova,undef
ELE,2019 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,DD,0,Ter,9:30,2,JOCELISE JACQUES DE JACQUES,undef,undef,undef
ELE,2019 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,GG,0,Ter,18:30,2,RENATO VAZ LINN,undef,undef,undef
ELE,2019 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,II,0,Qui,7:30,2,CLARIANA FISCHER BRENDLER,undef,undef,undef
ELE,2019 - I,ENG09044,GESTÃO DA SEGURANÇA E SAÚDE NO TRABALHO,2,U,3,Qua,16:30,2,TARCÍSIO ABREU SAURIM,centro,Eng. nova,undef
ELE,2019 - I,IPH01111,HIDRÁULICA E HIDROLOGIA APLICADA II,4,U,30,Ter,13:30,2,ANDRE LUIZ LOPES DA SILVEIRA,undef,undef,undef
ELE,2019 - I,IPH01111,HIDRÁULICA E HIDROLOGIA APLICADA II,4,U,30,Sex,18:30,2,ANDRE LUIZ LOPES DA SILVEIRA,centro,Eng. nova,undef
ELE,2019 - I,MED05011,HIGIENE E SEGURANÇA DO TRABALHO - A,2,C,10,Seg,20:30,2,LUISA TANIA ELESBAO RODRIGUES,centro,Eng. nova,undef
ELE,2019 - I,MED05011,HIGIENE E SEGURANÇA DO TRABALHO - A,2,D,4,Sex,15:30,2,LUISA TANIA ELESBAO RODRIGUES,centro,Eng. nova,undef
ELE,2019 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,Seg,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,056
ELE,2019 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,Qua,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,056
ELE,2019 - I,ENG04457,INSTRUMENTAÇÃO A,4,U,32,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2019 - I,ENG04457,INSTRUMENTAÇÃO A,4,U,32,Sex,15:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,8,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,8,Qui,8:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,200
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,0,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,200
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Qui,13:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,200
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,0,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
ELE,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,0,Qui,15:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,200
ELE,2019 - I,EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,K,0,Qua,18:30,2,Vanize Martins Flores,centro,faced,undef
ELE,2019 - I,EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,M,2,Qua,18:30,2,CRISTIANO PEREIRA VAZ,centro,faced,undef
ELE,2019 - I,ENG03049,LINGUAGEM C PARA ENGENHARIA,3,U,5,Seg,15:30,3,BARDO ERNST JOSEF BODMANN,centro,Prédio Branco,053
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,20,Seg,8:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,20,Qua,8:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,20,Sex,8:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,C,12,Seg,13:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,C,12,Qua,13:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,C,12,Sex,13:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,10,Seg,15:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,10,Qua,15:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,10,Sex,15:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2019 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,B,10,Ter,15:30,2,ALTAIR SORIA PEREIRA,undef,undef,undef
ELE,2019 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,B,10,Qui,13:30,3,ALTAIR SORIA PEREIRA,vale,Vale,undef
ELE,2019 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,D,10,Qui,10:30,2,ARNO KRENZINGER,undef,undef,undef
ELE,2019 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,D,10,Qui,13:30,3,ARNO KRENZINGER,vale,Vale,undef
ELE,2019 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,E,10,Qui,13:30,3,ARNO KRENZINGER,vale,Vale,undef
