Departament,semester,code,name,cred,class,vacancies,occupied,day,start,length,prof,campus,building,room
Eng.ELE,2025 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,B,0,2,Sáb,8:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,C,13,3,Ter,15:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
Eng.ELE,2025 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,C,13,3,Sáb,8:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,D,15,11,Ter,15:30,2,ALBERTO BASTOS DO CANTO FILHO,undef,undef,undef
Eng.ELE,2025 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,D,15,11,Sáb,8:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,306
Eng.ELE,2025 - I,IPH02009,APROVEITAMENTOS HIDROELÉTRICOS,4,U,6,2,Sex,13:30,4,EDER DANIEL TEIXEIRA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A2,9,3,Seg,8:30,2,JOSE AFONSO BARRIONUEVO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A2,9,3,Qua,8:30,2,JOSE AFONSO BARRIONUEVO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A2,9,3,Sex,8:30,2,JOSE AFONSO BARRIONUEVO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A3,5,4,Seg,8:30,2,Wanderley Nunes Do Nascimento,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A3,5,4,Qua,8:30,2,Wanderley Nunes Do Nascimento,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,A3,5,4,Sex,8:30,2,Wanderley Nunes Do Nascimento,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,F1,3,4,Seg,20:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,F1,3,4,Qua,20:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,F1,3,4,Sex,20:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,26,19,Seg,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,26,19,Qua,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,26,19,Sex,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,2,8,Seg,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,2,8,Qua,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,2,8,Sex,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,6,Seg,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,6,Qua,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.ELE,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,6,Sex,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,15,9,Seg,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,15,9,Qua,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,15,9,Sex,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,10,3,Seg,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,10,3,Qua,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,10,3,Sex,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,3,Seg,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,3,Qua,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,3,Sex,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,2,Seg,18:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,2,Qua,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.ELE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,2,Sex,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.ELE,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,A,2,3,Sex,14:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
Eng.ELE,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,B,2,0,Qua,9:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,8,9,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,8,9,Ter,13:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,202
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,8,9,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,8,8,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,8,8,Ter,15:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,202
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,8,8,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,8,8,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,8,8,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,303
Eng.ELE,2025 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,8,8,Qui,15:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,202
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,8,5,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,8,5,Seg,15:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,8,8,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,8,8,Qua,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,8,6,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,304
Eng.ELE,2025 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,8,6,Sex,15:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
Eng.ELE,2025 - I,ENG04061,CIRCUITOS ELETRÔNICOS INTEGRADOS,4,U,8,1,Seg,8:30,2,Paulo Francisco Butzen,undef,undef,undef
Eng.ELE,2025 - I,ENG04061,CIRCUITOS ELETRÔNICOS INTEGRADOS,4,U,8,1,Qua,8:30,2,Paulo Francisco Butzen,undef,undef,undef
Eng.ELE,2025 - I,INF01185,CONCEPÇÃO DE CIRCUITOS INTEGRADOS I,4,U,5,3,Seg,15:30,2,Claudio Machado Diniz,vale,Vale,undef
Eng.ELE,2025 - I,INF01185,CONCEPÇÃO DE CIRCUITOS INTEGRADOS I,4,U,5,3,Qua,15:30,2,Claudio Machado Diniz,vale,Vale,undef
Eng.ELE,2025 - I,INF01194,CONCEPÇÃO DE CIRCUITOS INTEGRADOS II,4,U,5,0,Ter,13:30,2,SERGIO BAMPI,vale,Vale,undef
Eng.ELE,2025 - I,INF01194,CONCEPÇÃO DE CIRCUITOS INTEGRADOS II,4,U,5,0,Qui,13:30,2,SERGIO BAMPI,vale,Vale,undef
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,4,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,4,Qui,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,4,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,6,6,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,6,6,Qui,10:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,6,6,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,6,7,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,6,7,Qui,13:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,6,7,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,5,8,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,5,8,Qui,15:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ELE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,5,8,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,5,5,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,5,5,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,5,5,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,6,7,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,6,7,Qua,10:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,6,7,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,6,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,6,Qua,13:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,6,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,4,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,4,Qua,15:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ELE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,4,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,B,0,0,Ter,7:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,B,0,0,Qui,7:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,BB,0,0,Ter,7:30,2,JAIRE EDERSON PASSOS,undef,undef,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,BB,0,0,Qui,7:30,2,JAIRE EDERSON PASSOS,undef,undef,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,2,Ter,13:30,2,FABIO BONI,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,2,Qui,13:30,2,FABIO BONI,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,0,1,Ter,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,0,1,Qui,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,FF,6,8,Ter,13:30,2,ELISA GUERRA ASHTON EICHENBERG,undef,undef,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,FF,6,8,Qui,13:30,2,ELISA GUERRA ASHTON EICHENBERG,undef,undef,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,L,10,4,Ter,9:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,L,10,4,Qui,9:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,8,Ter,10:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,8,Qui,10:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,3,5,Ter,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,3,5,Qui,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,3,Qua,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,3,Sex,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,7,Qua,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ELE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,7,Sex,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ELE,2025 - I,ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,5,7,Ter,8:30,2,GILSON INACIO WIRTH,centro,Prédio Branco,034
Eng.ELE,2025 - I,ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,5,7,Qui,8:30,2,GILSON INACIO WIRTH,centro,Prédio Branco,034
Eng.ELE,2025 - I,ECO02254,ECONOMIA A,4,B,3,17,Seg,18:30,2,Thomas Hyeono Kang,centro,Prédio Branco,051
Eng.ELE,2025 - I,ECO02254,ECONOMIA A,4,B,3,17,Qua,18:30,2,Thomas Hyeono Kang,centro,Prédio Branco,051
Eng.ELE,2025 - I,ECO02254,ECONOMIA A,4,D,3,10,Ter,9:30,2,DANIELA DIAS KUHN,centro,Prédio Branco,043
Eng.ELE,2025 - I,ECO02254,ECONOMIA A,4,D,3,10,Qui,9:30,2,DANIELA DIAS KUHN,centro,Prédio Branco,043
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,10,9,Qui,13:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,10,11,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,10,11,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,10,11,Qui,15:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,10,11,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,10,11,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
Eng.ELE,2025 - I,ENG04075,ELETRÔNICA DIGITAL I,6,C,10,11,Qui,17:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
Eng.ELE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,2,2,Qua,18:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ELE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,10,3,Sex,18:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ELE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,5,3,Qua,20:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ELE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,D,7,3,Sex,20:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,16,16,Seg,8:30,2,ARTHUR MIRANDA DO ESPIRITO SANTO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,16,16,Qua,8:30,2,ARTHUR MIRANDA DO ESPIRITO SANTO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,16,16,Sex,8:30,2,ARTHUR MIRANDA DO ESPIRITO SANTO,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,6,8,Seg,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,6,8,Qua,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,6,8,Sex,13:30,2,MATHEUS CORREIA DOS SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,5,Seg,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,5,Qua,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,5,5,Sex,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,3,2,Seg,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,3,2,Qua,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ELE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,3,2,Sex,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ELE,2025 - I,INF01126,ESTRUTURAS DE DADOS I,4,U,10,5,Ter,13:30,2,ANDERSON ROCHA TAVARES,vale,Vale,undef
Eng.ELE,2025 - I,INF01126,ESTRUTURAS DE DADOS I,4,U,10,5,Qui,13:30,2,ANDERSON ROCHA TAVARES,vale,Vale,undef
Eng.ELE,2025 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B2,5,3,Qua,18:30,2,ANA LEONOR CHIES SANTIAGO SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,5,2,Seg,18:30,2,ANA LEONOR CHIES SANTIAGO SANTOS,centro,observatorio,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,2,0,Seg,8:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,2,0,Qua,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,2,0,Sex,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,2,0,Seg,8:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,2,0,Qua,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,2,0,Sex,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,13,12,Seg,10:30,2,GILBERTO LIMA THOMAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,13,12,Qua,10:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,13,12,Sex,10:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,1,Seg,13:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,1,Qua,13:30,2,SHERDIL KHAN,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,1,Sex,13:30,2,SHERDIL KHAN,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,0,Seg,15:30,2,CRISTIANO KRUG,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,0,Qua,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,0,Sex,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,KK,5,0,Seg,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ELE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,KK,5,0,Qua,15:30,2,RUBEM ERICHSEN JUNIOR,vale,Vale,undef
