Departament,semester,Atividades de Ensino.1,Atividades de Ensino.2,Créditos,Turmas,Vagas Oferecidas,Horários Locais.1,Horários Locais.2.1,Horários Locais.2.2,Professores
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,Ter,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,centro,Eletro,110,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,Ter,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,centro,Eletro,110,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,Ter,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,centro,Eletro,110,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,8,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Ter,17:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,centro,Eletro,110,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,10,centro,Eletro,304,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,CC,0,Ter,9:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,CC,0,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,CC,0,Qui,9:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,CC,0,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,Ter,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,Qui,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,E,0,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,EE,0,Ter,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,EE,0,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,EE,0,Qui,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,EE,0,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,F,11,Ter,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,F,11,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,F,11,Qui,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,F,11,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,GG,1,Ter,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,GG,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,GG,1,Qui,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,GG,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,J,0,Ter,20:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,J,0,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,J,0,Qui,20:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,J,0,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,K,1,Ter,20:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,K,1,centro,Arquitetura,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,K,1,Qui,20:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03318,DESENHO TÉCNICO I-A,4,K,1,centro,Arquitetura,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,Ter,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,Qui,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,A,2,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,D,1,Ter,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,D,1,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,D,1,Qui,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ARQ03319,DESENHO TÉCNICO II-A,4,D,1,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,B,10,Ter,18:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,B,10,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,B,10,Qui,18:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,B,10,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,D,5,Ter,16:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,D,5,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,D,5,Qui,16:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,D,5,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,E,5,Ter,18:30,4,DARCI BARNECH CAMPANI
ELE,2019 - II,ECO02254,ECONOMIA A,4,E,5,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Ter,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,centro,Eletro,306,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,centro,Eletro,306,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,centro,Eletro,305,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Ter,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,centro,Eletro,306,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,centro,Eletro,306,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,centro,Eletro,305,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,7,Qua,18:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,7,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,16,Sex,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,16,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,7,Qua,20:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,7,centro,Eng. nova,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,Seg,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,23,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,Seg,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,Qua,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,Sex,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,5,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,Seg,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,Qua,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,Sex,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,Seg,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,Qua,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,Sex,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,9,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,Seg,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,Qua,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,Sex,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,4,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A1,2,Sex,10:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A1,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A1,2,Sex,11:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A1,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A3,1,Sex,10:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A3,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A3,1,Sex,11:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,A3,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,1,Qua,18:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,1,Qua,19:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B1,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B2,1,Qua,18:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B2,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B2,1,Qua,19:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B2,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B3,1,Qua,18:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B3,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B3,1,Qua,19:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,B3,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,Seg,18:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,Seg,19:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,C2,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,2,Ter,10:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,2,Ter,11:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D1,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,2,Ter,10:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,2,Ter,11:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,D3,2,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,Qui,13:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,Qui,14:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,E3,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,X1,1,Qua,18:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,X1,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,X1,1,Qua,19:30,1,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS02009,EXPLORANDO O UNIVERSO: DOS QUARKS AOS QUASARES,2,X1,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,Seg,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,Seg,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,Qua,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,Sex,8:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,Seg,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,Qua,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,Sex,10:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,E,2,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,Seg,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,Qua,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,Sex,13:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,17,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,Seg,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,Qua,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,Sex,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,J,1,vale,Vale,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,Seg,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,undef,undef,undef,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,Qua,15:30,2,DARCI BARNECH CAMPANI
ELE,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,1,vale,Vale,undef,DARCI BARNECH CAMPANI
